ردیف,نام کالا,برند,قیمت فروش به ریال
199,كالیپر چرخ جلو پژو(چپ),ترمزسازان,"52,670,000"
200,كالیپر چرخ جلو پژو(راست),ترمزسازان,"52,670,000"
201,كالیپر چرخ جلو تیبا بهینه(چپ),ترمزسازان,"52,670,000"
202,كالیپر چرخ جلو نیسان(چپ),ترمزسازان,"51,750,000"
203,كالیپر چرخ جلو نیسان(راست),ترمزسازان,"51,750,000"
204,گردگیر پلوس پراید همراه با بست کوچک و بزرگ,ترمزسازان,"2,967,000"
205,گردگیر پلوس پژو همراه با بست کوچک و بزرگ,ترمزسازان,"3,312,000"
206,گردگیر پلوس تیبا همراه با بست کوچک و بزرگ,ترمزسازان,"2,967,000"
207,گردگیر الستیكي چرخ جلو پراید3 تیكه,ترمزسازان,"1,322,500"
208,لنت جلوL90 ساندرو اتوماتیک لیفان520,ترمزسازان,"13,800,000"
209,لنت جلو دیسکی پراید,ترمزسازان,"7,820,000"
210,لنت جلو دیسکی پژو405,ترمزسازان,"11,270,000"
211,لنت جلو دیسکی پیکان,ترمزسازان,"7,820,000"
212,لنت جلو دیسکی تیبا و ریو,ترمزسازان,"14,720,000"
213,لنت جلو دیسکی تیپ2 پژو206,ترمزسازان,"13,800,000"
214,لنت جلو دیسکی تیپ5 پژو206,ترمزسازان,"13,800,000"
215,لنت جلو دیسکی رانا,ترمزسازان,"14,720,000"
216,لنت جلو دیسکی سمندEF7,ترمزسازان,"14,720,000"
217,لنت جلو دیسکی مزدا1600-2000,ترمزسازان,"14,720,000"
218,لنت جلو دیسکی نیسان دیزل,ترمزسازان,"14,720,000"
219,لنت عقب دیسکی تیپ5 و رانا,ترمزسازان,"13,800,000"
220,لنت عقب دیسکی دنا,ترمزسازان,"13,800,000"
221,لوازم بوستر ترمز كامل پرایدCBS,ترمزسازان,"7,360,000"
222,لوازم بوستر ترمز كامل پراید و تیباABS,ترمزسازان,"8,510,000"
223,لوازم بوستر ترمز كامل نیسان9 اینچ,ترمزسازان,"8,510,000"
224,لوازم بوستر كامل پیكان طالیي,ترمزسازان,"8,970,000"
225,لوازم پمپ ترمز( دوپیستونه) پژوABS (كامل),ترمزسازان,"10,005,000"
226,لوازم پمپ ترمز( دوپیستونه) نیسان(كامل),ترمزسازان,"9,637,000"
227,لوازم پمپ ترمز( دوپیستونه) پیكانABS,ترمزسازان,"10,005,000"
228,لوازم پمپ ترمز( دوپیستونه) پیكان ارتشي,ترمزسازان,"10,005,000"
229,لوازم پمپ ترمز( دوپیستونه) پیكان طالیي,ترمزسازان,"10,005,000"
230,لوازم پمپ ترمز( دوپیستونه) پژوCBS (كامل),ترمزسازان,"9,637,000"
231,لوازم پمپ ترمز(دوپیستونه) سمند(كامل),ترمزسازان,"10,465,000"
232,لوازم پمپ ترمز پرایدCBS,ترمزسازان,"1,265,000"
233,لوازم پمپ ترمز پژو405 ABS,ترمزسازان,"3,036,000"
234,لوازم پمپ ترمز پژو405 CBS,ترمزسازان,"3,036,000"
235,لوازم پمپ ترمز پیكانABS,ترمزسازان,"3,036,000"
236,لوازم پمپ ترمز پیكان طالیي,ترمزسازان,"3,036,000"
237,لوازم پمپ ترمز تیبا و پرایدABS,ترمزسازان,"3,036,000"
238,لوازم پمپ ترمز دوپیستونه پرایدABS (كامل),ترمزسازان,"9,844,000"
239,لوازم پمپ ترمز دوپیستونه پرایدCBS (كامل),ترمزسازان,"9,200,000"
240,لوازم پمپ ترمز نیسانCBS,ترمزسازان,"2,507,000"
241,لوازم پمپ كالچ باالي اصلي نیسان بنزیني,ترمزسازان,"5,520,000"
242,لوازم پمپ كالچ باالي اصلي نیسان دیزلي,ترمزسازان,"5,727,000"
243,لوازم پمپ كالچ كمكي نیسان(كامل),ترمزسازان,"3,910,000"
244,لوازم ترمز چرخ عقب پژو405 لبه دار,ترمزسازان,"1,150,000"
245,لوازم چرخ جلو پراید5 تیكه(كامل),ترمزسازان,"1,886,000"
246,لوازم چرخ عقب206,ترمزسازان,"1,150,000"
247,لوازم چرخ عقب پراید,ترمزسازان,"782,000"
248,لوازم چرخ عقب پژو405 معمولي,ترمزسازان,"1,150,000"
249,لوازم چرخ عقب پیکان و آردیABS,ترمزسازان,"1,150,000"
250,لوازم چرخ عقب پیكان,ترمزسازان,"1,150,000"
251,لوازم چرخ عقب تیبا,ترمزسازان,"1,150,000"
252,لوازم چرخ عقب سمند بدون لبه,ترمزسازان,"1,150,000"
253,لوازم چرخ عقب سمند لبه دار,ترمزسازان,"1,150,000"
254,لوازم چرخ عقب نیسان8/11,ترمزسازان,"1,265,000"
255,لوازم الستیکی بوستر9 اینچ206,ترمزسازان,"9,200,000"
256,لوازم الستیکی بوستر تارا,ترمزسازان,"9,545,000"
257,لوازم الستیکی بوستر سمند10 اینچ,ترمزسازان,"9,545,000"
258,لوازم الستیکی سیلندر چرخ عقبL90,ترمزسازان,"920,000"
259,لوازم الستیکی سیلندر چرخ عقب ساندرو,ترمزسازان,"1,104,000"
260,لوازم الستیکی کالیپر چرخ جلو تیبا,ترمزسازان,"2,139,000"
261,لوازم الستیكي چرخ جلو پژو405 CBS سایز48,ترمزسازان,"1,219,000"
262,لوازم الستیكي چرخ جلو پژو405 CBS سایز54,ترمزسازان,"1,380,000"
263,لوازم الستیكي چرخ جلو پژو405 CBS سایز57,ترمزسازان,"1,380,000"
264,لوازم الستیكي چرخ عقب آریسان,ترمزسازان,"1,150,000"
265,لوله ترمز چرخ جلو پراید چپ و راست,ترمزسازان,"4,887,500"
266,لوله ترمز چرخ عقب پراید كوتاه و بلند,ترمزسازان,"4,887,500"
267,لوله ترمز چرخ عقب پژو405 ABS,ترمزسازان,"2,392,000"
268,لوله ترمز چرخ عقب پژو405 CBS,ترمزسازان,"2,392,000"
269,لوله ترمز كوتاه و بلند پیكان,ترمزسازان,"4,887,500"
270,مجموعه سر پلوس پراید,ترمزسازان,"25,875,000"
271,مجموعه سیلندر چرخ عقبL90,ترمزسازان,"10,637,500"
272,مجموعه سیلندر چرخ عقب ساندرو,ترمزسازان,"11,960,000"
273,مخزن روغن هیدرولیك405,ترمزسازان,"10,350,000"
274,مخزن رو غن پمپ كالچ نیسان,ترمزسازان,"2,392,000"
275,مخزن رو غن ترمز پیكان باردو,ترمزسازان,"6,210,000"
276,مخزن رو غن ترمز پیكان طالیي با درب سوكت دار,ترمزسازان,"6,210,000"
277,مخزن رو غن ترمز تیبا و پرایدABS,ترمزسازان,"3,542,000"
278,مخزن رو غن ترمز نیسان,ترمزسازان,"3,542,000"
279,مخزن روغن ترمز پرایدCBS,ترمزسازان,"2,702,500"
280,مخزن روغن ترمز پژو206,ترمزسازان,"7,820,000"
281,مخزن روغن ترمز پژو405,ترمزسازان,"5,612,000"
282,مخزن روغن ترمز پیكان طالیي با درب ساده,ترمزسازان,"4,197,500"
283,مخزن روغن ترمز رانا و207,ترمزسازان,"10,350,000"
284,مخزن روغن هیدرولیك206,ترمزسازان,"10,350,000"
285,مخزن روغن هیدرولیك206 تیپ5 رانا207,ترمزسازان,"10,350,000"
286,مهره سر پلوس405,ترمزسازان,"736,000"
287,مهره سر پلوس پراید,ترمزسازان,"736,000"
288,واشر درب سوپاپ پراید,ترمزسازان,"3,220,000"
289,واشر درب سوپاپ پژو1800,ترمزسازان,"2,070,000"
290,واشر درب سوپاپ پژو2000,ترمزسازان,"3,622,500"
291,واشر درب سوپاپ پژو206,ترمزسازان,"7,417,500"
292,واشر درب سوپاپ تیبا,ترمزسازان,"3,220,000"
293,واشر درب سوپاپ نیسان,ترمزسازان,"3,622,500"
294,سیبک طبق بوش الستیکی پراید,حاکم پارت,"10,195,095"
295,سیبک طبق بوش فلزی پراید,حاکم پارت,"10,733,180"
296,سیبک فرمان پراید,حاکم پارت,"3,527,510"
297,سیبک مفصل فرمان پراید,حاکم پارت,"3,842,265"
298,سیبک مفصل فرمان هیدرولیک پراید,حاکم پارت,"4,258,450"
299,الستیک تعادل پراید,حاکم پارت,"424,235"
300,توپی سرکمک پراید,حاکم پارت,"6,725,660"
301,الستیک چاکدار پراید,حاکم پارت,"821,330"
302,دسته موتور شماره1 پراید,حاکم پارت,"8,522,880"
303,دسته موتور شماره2 پراید,حاکم پارت,"6,830,080"
304,دسته موتور شماره3 پراید,حاکم پارت,"9,811,915"
305,بوش اکسل عقب پراید,حاکم پارت,"2,009,740"
306,پک کامل جلو بندی بوش فلزی,حاکم پارت,"32,842,735"
307,پک کامل جلو بندی بوش الستیکی,حاکم پارت,"31,841,430"
308,سیبک زیراکسل -سمند،پارس،زانتیا پژو405,حاکم پارت,"3,858,020"
309,میل موجگیر(تعادل) پژو405,حاکم پارت,"4,527,320"
310,سیبک فرمان چپ -سمند،پارس،پژو405,حاکم پارت,"5,719,755"
311,سیبک فرمان راست -سمند،پارس،پژو405,حاکم پارت,"5,719,755"
312,سیبک مفصل تک تکه پژو405,حاکم پارت,"4,165,300"
313,سیبک مفصل دو تکه پژو405,حاکم پارت,"3,782,810"
314,بوش طبق جناغی پژو405,حاکم پارت,"5,234,455"
315,بوش لبه دار پژو405,حاکم پارت,"2,242,270"
316,دسته موتور دوسرپیچ پژو405,حاکم پارت,"6,992,805"
317,دسته موتور گرد فلزی پژو405,حاکم پارت,"4,041,560"
318,دسته موتورگرد کائوچویی پژو405,حاکم پارت,"4,126,660"
319,الستیک چاکدار موجگیر(جدید) پژو405,حاکم پارت,"654,465"
320,دو شاخ پژو405,حاکم پارت,"5,184,545"
321,میل رابط تو پر پژو405 SLX,حاکم پارت,"10,931,325"
322,میل رابط پژو405 چپ,حاکم پارت,"10,307,795"
323,میل رابط پژو405 راست,حاکم پارت,"10,307,795"
324,میل توپی پژو405,حاکم پارت,"4,874,045"
325,پک کامل جلو بندی پژو405,حاکم پارت,"43,856,975"
326,میل موجگیر(تعادل) چپ سمند,حاکم پارت,"5,105,540"
327,میل موجگیر(تعادل) راست سمند,حاکم پارت,"5,105,540"
328,توپی سرکمک سمندEF7,حاکم پارت,"12,210,010"
329,پک کامل جلو بندی سمند و دنا,حاکم پارت,"46,660,675"
330,میل موجگیر(تعادل) زانتیا,حاکم پارت,"5,287,700"
331,سیبک فرمان چپ پژو206,حاکم پارت,"4,815,970"
332,سیبک فرمان راست پژو206,حاکم پارت,"4,815,970"
333,سیبک مفصل تک تکه پژو206,حاکم پارت,"5,046,430"
334,سیبک مفصل دو تکه پژو206,حاکم پارت,"4,848,400"
335,میل موجگیر(تعادل) پژو206,حاکم پارت,"5,320,935"
336,سیبک طبق کامل چپ پژو206,حاکم پارت,"33,236,955"
337,سیبک طبق کامل راست پژو206,حاکم پارت,"33,236,955"
338,دسته موتور دوسرپیچ پژو206,حاکم پارت,"8,002,045"
339,دسته موتور گرد فلزی پژو206,حاکم پارت,"3,945,190"
340,دسته موتورگرد کائوچویی پژو206,حاکم پارت,"3,865,380"
341,دو شاخ206,حاکم پارت,"5,184,545"
342,میل رابط پژو206 چپ,حاکم پارت,"10,307,795"
343,میل رابط پژو206 راست,حاکم پارت,"10,307,795"
344,میل رابطSD,حاکم پارت,"11,345,670"
345,میل توپی206 تیپ2,حاکم پارت,"4,770,660"
346,میل توپی206 تیپ5,حاکم پارت,"4,770,660"
347,سیبک فرمان هیدرولیکRD,حاکم پارت,"3,577,535"
348,سیبک مفصل هیدرولیکRD,حاکم پارت,"5,095,535"
349,سیبک مفصل معمولیRD,حاکم پارت,"5,380,505"
350,سیبک فرمان چپ پیکان,حاکم پارت,"3,577,535"
351,سیبک فرمان راست پیکان,حاکم پارت,"3,577,535"
352,سیبک زیراکسل پیکان,حاکم پارت,"4,585,855"
353,سیبک کامل(یک دست) پیکان,حاکم پارت,"23,009,200"
354,سیبک فرمان چپL90,حاکم پارت,"7,476,380"
355,سیبک فرمان راستL90,حاکم پارت,"7,476,380"
356,سیبک طبق(زیراکسل) L90,حاکم پارت,"3,855,260"
357,سیبک مفصلL90,حاکم پارت,"3,793,275"
358,سیبک فرمان تیبا,حاکم پارت,"3,603,640"
359,سیبک مفصل تیبا,حاکم پارت,"4,212,335"
360,بوش طبق با واشرالستیکی تیبا,حاکم پارت,"2,557,600"
361,سیبک طبق کامل چپ تیبا,حاکم پارت,"17,208,140"
362,سیبک طبق کامل راست تیبا,حاکم پارت,"17,208,140"
363,میل موجگیر(تعادل) چپ تیبا,حاکم پارت,"5,329,675"
364,میل موجگیر(تعادل) راست تیبا,حاکم پارت,"5,329,675"
365,دسته موتور تیبا شماره1,حاکم پارت,"7,597,360"
366,دسته موتور تیبا شماره2,حاکم پارت,"7,597,360"
367,توپی سرکمکی تیبا چپ,حاکم پارت,"12,521,315"
368,توپی سرکمکی تیبا راست,حاکم پارت,"12,521,315"
369,پک کامل جلو بندی تیبا و ساینا,حاکم پارت,"59,277,095"
370,گردگیر پلوس تیبا,حاکم پارت,"1,935,335"
371,اورینگ پایه فیلتر تیپ5 پژو206,itpco,"1,576,535"
372,اورینگ ترموستات پژو405,itpco,"189,635"
373,اورینگ ترموستات تیپ3 پژو206,itpco,"176,985"
374,اورینگ ترموستات52 mm سمندEF7,itpco,"164,335"
375,اورینگ سه راهی واتر پمپ (4/80) تیپ3 پژو206,itpco,"151,685"
376,اورینگ منیفولد هوا تیپ3 پژو206,itpco,"556,485"
377,اورینگ منیفولد هوا تیپ5 پژو206,itpco,"556,485"
378,اورینگ واتر پمپ 3/62/5 تیپ3 پژو206,itpco,"126,385"
379,اویل پمپ یورو4 پژو405,itpco,"26,919,200"
380,اهرم ترمز دستی مشکی پژو405,itpco,"9,389,520"
381,اهرم دو شاخه کلاج پژو405,itpco,"5,184,545"
382,اهرم دو شاخه کلاج سمندEF7,itpco,"5,184,545"
383,اهرم دو شاخه کلاج تیپ3 پژو206,itpco,"5,184,545"
384,اهرم میل موجگیر راست تیپ3 پژو206,itpco,"5,320,935"
385,اهرم میل موجگیرچپ ( بدون سوراخ) تیپ3 پژو206,itpco,"5,320,935"
386,آلومینیوم کشویی گیربکس پژو405,itpco,"6,576,735"
387,بازویی پایه اتاق چپ پژو405,itpco,"34,016,080"
388,بازویی پایه اتاق چپ تیپ3 پژو206,itpco,"23,235,520"
389,بازویی پایه اتاق راست پژو405,itpco,"34,016,080"
390,بازویی پایه اتاق راست تیپ3 پژو206,itpco,"23,235,520"
391,بست درپوش شمع موتور (مشکی) سمندEF7,itpco,"2,503,435"
392,بست درپوش شمع های موتور ( سفید ) سمندEF7,itpco,"2,503,435"
393,بست لیور دنده خورشیدی پژو405,itpco,"569,296"
394,بست منبع انبساط تیپ3 پژو206,itpco,"244,720"
395,بست نگهدارنده باتری پژو405,itpco,"2,112,320"
396,بلبرینگ تلسکوپی فرمان بزرگ پژو405,itpco,"3,804,200"
397,بلبرینگ تلسکوپی فرمان کوچک پژو405,itpco,"3,804,200"
